,Date,Sentiment
178,7/29/2016,0.25597597436724123
179,7/28/2016,0.830651562286493
180,7/27/2016,0.39091459659359873
181,7/26/2016,0.4771049388098339
182,7/25/2016,0.8771422495173243
183,7/22/2016,0.2432132245840243
184,7/21/2016,0.4711566393544866
185,7/20/2016,0.4889876346153001
186,7/19/2016,0.4959270946258305
187,7/18/2016,0.21829606638112592
188,7/15/2016,0.736919983867878
189,7/14/2016,0.6943031248586808
190,7/13/2016,0.311608953841057
191,7/12/2016,0.4601787220580228
192,7/11/2016,0.6745410836659061
193,7/8/2016,0.7155053082820431
194,7/7/2016,0.6512152727010609
195,7/6/2016,0.6195349592761242
196,7/5/2016,0.6779810699718258
197,7/1/2016,0.5026793081877824
198,6/30/2016,0.328134499627485
199,6/29/2016,0.824152954503111
200,6/28/2016,0.8884860837274158
201,6/27/2016,0.539567490738317
202,6/24/2016,0.4312404520331998
203,6/23/2016,0.3317183868008031
204,6/22/2016,0.27165401252247284
205,6/21/2016,0.43839877116557036
206,6/20/2016,0.7066750996522246
207,6/17/2016,0.340275696080338
208,6/16/2016,0.3832730155786391
209,6/15/2016,0.16369316703263928
210,6/14/2016,0.6700265117477369
211,6/13/2016,0.7704951195291015
212,6/10/2016,0.5764235014183288
213,6/9/2016,0.2994016795522326
214,6/8/2016,0.6119462530152007
215,6/7/2016,0.6109880750818482
216,6/6/2016,0.6699460919151026
217,6/3/2016,0.41234581891867067
218,6/2/2016,0.6990272005132224
219,6/1/2016,0.4503716275853458
220,5/31/2016,0.723696911876487
221,5/27/2016,0.34314187783544464
222,5/26/2016,0.573812373511868
223,5/25/2016,0.3746240093328528
224,5/24/2016,0.4811908737576559
225,5/23/2016,0.45682482555049564
226,5/20/2016,0.38492656177421436
227,5/19/2016,0.40233708759291753
228,5/18/2016,0.395195905891513
229,5/17/2016,0.38476475562816165
230,5/16/2016,0.4764657007883576
231,5/13/2016,0.34782801411052006
232,5/12/2016,0.46701908977072254
233,5/11/2016,0.7107881358452338
234,5/10/2016,0.7973732244448757
235,5/9/2016,0.6843471889974972
236,5/6/2016,0.5477686986649719
237,5/5/2016,0.36166885306088953
238,5/4/2016,0.7779294962127635
239,5/3/2016,0.34637712927996084
240,5/2/2016,0.768616396511018
241,4/29/2016,0.5938775857515234
242,4/28/2016,0.4119899478507313
243,4/27/2016,0.3477927330007297
244,4/26/2016,0.36302412237739023
245,4/25/2016,0.5354847831192845
246,4/22/2016,0.6320327177925958
247,4/21/2016,0.5819273004109916
248,4/20/2016,0.7263797773231129
249,4/19/2016,0.5747639672047442
250,4/18/2016,0.18865327719199004
251,4/15/2016,0.5828183980785016
252,4/14/2016,0.6848204494616973
253,4/13/2016,0.615261850038854
254,4/12/2016,0.6858653258510283
255,4/11/2016,0.5146676111611704
256,4/8/2016,0.3028341523839296
257,4/7/2016,0.2672357664305243
258,4/6/2016,0.6083832291287053
259,4/5/2016,0.659647315973933
260,4/4/2016,0.6203766820792767
261,4/1/2016,0.40659906112601935
262,3/31/2016,0.567330555522659
263,3/30/2016,0.7166456148286454
264,3/29/2016,0.6261110647752952
265,3/28/2016,0.6993802986826109
266,3/24/2016,0.8630872813134094
267,3/23/2016,0.7234558899323741
268,3/22/2016,0.4500223211676821
269,3/21/2016,0.69166758241252
270,3/18/2016,0.6670532028773262
271,3/17/2016,0.7608396324163946
272,3/16/2016,0.6704750238617223
273,3/15/2016,0.6283294996729581
274,3/14/2016,0.973239337542282
275,3/11/2016,0.40992874005422664
276,3/10/2016,0.5457027976001212
277,3/9/2016,0.7535395781892784
278,3/8/2016,0.5090752712186916
279,3/7/2016,0.49476071627344964
280,3/4/2016,0.6756835580696368
281,3/3/2016,0.36184409505178455
282,3/2/2016,0.5335418183821452
283,3/1/2016,0.48248596282962736
284,2/29/2016,0.3138931087480294
285,2/26/2016,0.715857844528155
286,2/25/2016,0.9639503450787712
287,2/24/2016,0.8150369102958932
288,2/23/2016,0.687005104844561
289,2/22/2016,0.5929807456473175
290,2/19/2016,0.6702433847818631
291,2/18/2016,0.37162697158979013
292,2/17/2016,0.5617537421315043
293,2/16/2016,0.3536472832178397
294,2/12/2016,0.4199044967837062
295,2/11/2016,0.4932351257364074
296,2/10/2016,0.6144305497799302
297,2/9/2016,0.6731440633614092
298,2/8/2016,0.49977895013228324
299,2/5/2016,0.5636905768471764
300,2/4/2016,0.40528826776528876
301,2/3/2016,0.401278446133817
302,2/2/2016,0.19684661906246823
303,2/1/2016,0.5973357112048009
304,1/29/2016,0.7273455664256393
305,1/28/2016,0.3037323209397361
306,1/27/2016,0.5102476765021795
307,1/26/2016,0.28813871793502743
308,1/25/2016,0.4245801341690077
309,1/22/2016,0.34457702334272067
310,1/21/2016,0.6029952077545728
311,1/20/2016,0.6484061738555982
312,1/19/2016,0.3499626281086914
313,1/15/2016,0.6121466217075786
314,1/14/2016,0.5218244153840776
315,1/13/2016,0.4421745413533794
316,1/12/2016,0.47819044642566766
317,1/11/2016,0.37053840304832614
318,1/8/2016,0.7937675299661269
319,1/7/2016,0.5079251424290927
320,1/6/2016,0.387627527696281
321,1/5/2016,0.7375122870070635
322,1/4/2016,0.5070083755919518
323,12/31/2015,0.4172524651737261
324,12/30/2015,0.5309882928091612
325,12/29/2015,0.6812141015733827
326,12/28/2015,0.7780859271116106
327,12/24/2015,0.8757365031457003
328,12/23/2015,0.6109384318056778
329,12/22/2015,0.4369812827582304
330,12/21/2015,0.6276901964044601
331,12/18/2015,0.7892391580185117
332,12/17/2015,0.6629206220983395
333,12/16/2015,0.5630836382799684
334,12/15/2015,0.5084331486749072
335,12/14/2015,0.6135750301242108
336,12/11/2015,0.7990754172912559
337,12/10/2015,0.2416124466723937
338,12/9/2015,0.4723308208309489
339,12/8/2015,0.43801602020195246
340,12/7/2015,0.452294162174688
341,12/4/2015,0.4400679284897745
342,12/3/2015,0.5149085046171481
343,12/2/2015,0.6099063420871248
344,12/1/2015,0.5387755174687706
345,11/30/2015,0.6830410708753046
346,11/27/2015,0.3021721415383539
347,11/25/2015,0.6091229545775336
348,11/24/2015,0.5267713303651835
349,11/23/2015,0.7068856567023116
350,11/20/2015,0.7542367768675636
351,11/19/2015,0.4549063085968776
352,11/18/2015,0.6717560324705791
353,11/17/2015,0.8384768411950589
354,11/16/2015,0.5552813180564925
355,11/13/2015,0.584242628729589
356,11/12/2015,0.6159513371957834
357,11/11/2015,0.4683470974145324
358,11/10/2015,0.829050418092265
359,11/9/2015,0.40332033041995385
360,11/6/2015,0.9393922298665962
361,11/5/2015,0.6817599681594217
362,11/4/2015,0.5775721595542107
363,11/3/2015,0.6293268717857684
364,11/2/2015,0.5500370243658042
365,10/30/2015,0.6916743282087879
366,10/29/2015,0.44860129946551464
367,10/28/2015,0.3798323727422302
368,10/27/2015,0.6920925575368504
369,10/26/2015,0.42036009851483497
370,10/23/2015,0.6031165024090684
371,10/22/2015,0.7991750194169766
372,10/21/2015,0.6467296269934542
373,10/20/2015,0.5411730966195389
374,10/19/2015,0.3732945300354608
375,10/16/2015,1.0104412596364285
376,10/15/2015,0.5657167448622752
377,10/14/2015,0.6141220006854698
378,10/13/2015,0.4921411027482617
379,10/12/2015,0.561895577394121
380,10/9/2015,0.9389550240642407
381,10/8/2015,0.5299531114713386
382,10/7/2015,0.5041271854311279
383,10/6/2015,0.34166646335354384
384,10/5/2015,0.5152580835944389
385,10/2/2015,0.6533839858550208
386,10/1/2015,0.8790689383352698
387,9/30/2015,0.7081096075979647
388,9/29/2015,0.8749141218712676
389,9/28/2015,0.5770458084883258
390,9/25/2015,-0.06024192481530412
391,9/24/2015,0.28987303283603816
392,9/23/2015,0.9277889019265375
393,9/22/2015,0.3868723669362926
394,9/21/2015,0.273309577709684
395,9/18/2015,0.5135754198607027
396,9/17/2015,0.7168660080426854
397,9/16/2015,0.6680137490838031
398,9/15/2015,0.5319649420752577
399,9/14/2015,0.6742867774524921
400,9/11/2015,0.9337650440657199
401,9/10/2015,0.5667984301352489
402,9/9/2015,0.40523069734071493
403,9/8/2015,0.1957347704232076
404,9/4/2015,0.09714330820371889
405,9/3/2015,0.7758650377850869
406,9/2/2015,0.3404052361643411
407,9/1/2015,0.510214773838792
408,8/31/2015,0.996279663374177
409,8/28/2015,0.746362942569301
410,8/27/2015,0.42592922096735947
411,8/26/2015,0.9021530715392408
412,8/25/2015,0.41432281884144573
413,8/24/2015,0.1986842867078164
414,8/21/2015,0.30257385011717663
415,8/20/2015,0.8009891578216047
416,8/19/2015,0.49343634241214246
417,8/18/2015,0.5937582105274324
418,8/17/2015,0.5175810726025962
419,8/14/2015,0.5951279998425818
420,8/13/2015,0.8830517035152021
421,8/12/2015,0.6011666490064563
422,8/11/2015,0.40928993804566416
423,8/10/2015,0.829454727854942
424,8/7/2015,0.36266827008243036
425,8/6/2015,0.7256893660410625
426,8/5/2015,0.5325423435335759
427,8/4/2015,0.5085594646512791
428,8/3/2015,0.48253242369880645
429,7/31/2015,0.03385147126994878
430,7/30/2015,0.5778913343230556
431,7/29/2015,0.2701020388709689
432,7/28/2015,0.41216381988782336
433,7/27/2015,0.47774777150746806
434,7/24/2015,0.06903850311558432
435,7/23/2015,0.7876627050772473
436,7/22/2015,0.37501666477454854
437,7/21/2015,0.6498477947561114
438,7/20/2015,0.76952130607803
439,7/17/2015,0.1469140576003257
440,7/16/2015,0.658568367807814
441,7/15/2015,0.3904343888868736
442,7/14/2015,0.1932024033727527
443,7/13/2015,0.9600968726395708
444,7/10/2015,0.7251819049865877
445,7/9/2015,0.45333902051049657
446,7/8/2015,0.5516876193981557
447,7/7/2015,0.26405076018984114
448,7/6/2015,0.6897658507166604
449,7/2/2015,0.44314991540512033
450,7/1/2015,0.3838919730965183
451,6/30/2015,0.5250672379186558
452,6/29/2015,0.16686978858366774
453,6/26/2015,0.5081714325785507
454,6/25/2015,0.6100298226898477
455,6/24/2015,0.42589882052509676
456,6/23/2015,0.3171165047245605
457,6/22/2015,0.8230711519789471
458,6/19/2015,0.23985987551935642
459,6/18/2015,0.8204997498972231
460,6/17/2015,0.6914666737150132
461,6/16/2015,0.6017322359178102
462,6/15/2015,0.8398540568255579
463,6/12/2015,0.4498436504422707
464,6/11/2015,0.8173602317061913
465,6/10/2015,0.30705653113514103
466,6/9/2015,0.48095079028894777
467,6/8/2015,0.4509613240741804
468,6/5/2015,0.5557089452403748
469,6/4/2015,0.4896196433256847
470,6/3/2015,0.37583682973671295
471,6/2/2015,0.6820376112340284
472,6/1/2015,0.8120703763228648
473,5/29/2015,0.5781498147134498
474,5/28/2015,0.5920656888869623
475,5/27/2015,0.6310269774433143
476,5/26/2015,0.5896956399716607
477,5/22/2015,0.5295041169310594
478,5/21/2015,0.7020044324740916
479,5/20/2015,0.3868580707853759
480,5/19/2015,0.31367627571310314
481,5/18/2015,0.6631893132304596
482,5/15/2015,0.6171105590440956
483,5/14/2015,0.5944991571243954
484,5/13/2015,0.3987224352698838
485,5/12/2015,0.520002369864383
486,5/11/2015,0.29409236869142635
487,5/8/2015,0.7344230622134843
488,5/7/2015,0.9684679474899456
489,5/6/2015,0.30461242780988956
490,5/5/2015,0.6779368034677498
491,5/4/2015,0.5371375936379487
492,5/1/2015,0.9394556419800089
493,4/30/2015,0.4153560262798322
494,4/29/2015,0.5837171292102382
495,4/28/2015,0.42008807362110834
496,4/27/2015,0.48819849847975105
497,4/24/2015,0.5931641517669768
498,4/23/2015,0.437119889478015
499,4/22/2015,0.5926018864486806
500,4/21/2015,0.7240038014487261
501,4/20/2015,0.5839918536544884
502,4/17/2015,0.6754776306765558
503,4/16/2015,0.15171425805564173
504,4/15/2015,0.4615837537701486
505,4/14/2015,0.33430333984856503
506,4/13/2015,0.8490380402545229
507,4/10/2015,0.8362807704392886
508,4/9/2015,0.3463679551781823
509,4/8/2015,0.5762130931508436
510,4/7/2015,0.5920000265039284
511,4/6/2015,0.7529318831636364
512,4/2/2015,0.36477478260813845
513,4/1/2015,0.47192639118329
514,3/31/2015,0.09456537014044814
515,3/30/2015,0.612629570727011
516,3/27/2015,0.10610644280273708
517,3/26/2015,0.6461955363123494
518,3/25/2015,0.5336957548881368
519,3/24/2015,0.3271962251713042
520,3/23/2015,0.2425873477931024
521,3/20/2015,0.5448180228342968
522,3/19/2015,0.6766886578174568
523,3/18/2015,0.8610254203870167
524,3/17/2015,0.3113540890992181
525,3/16/2015,0.5098748907064243
526,3/13/2015,0.27264539728497106
527,3/12/2015,0.38311687000121697
528,3/11/2015,0.6364265822805423
529,3/10/2015,0.4352591527570287
530,3/9/2015,0.35871303586462366
531,3/6/2015,0.5062482472580869
532,3/5/2015,0.7028773426493748
533,3/4/2015,0.930453066798625
534,3/3/2015,0.15648432725991088
535,3/2/2015,0.5724121192365961
536,2/27/2015,-0.043026718846288114
537,2/26/2015,0.42749834034696466
538,2/25/2015,0.3930115408148257
539,2/24/2015,0.5936251301104523
540,2/23/2015,0.35910801943510495
541,2/20/2015,0.5778587588292022
542,2/19/2015,0.23156693878771628
543,2/18/2015,0.19900487953676754
544,2/17/2015,0.40234741383353967
545,2/13/2015,0.040127963959263734
546,2/12/2015,0.35271343540886485
547,2/11/2015,0.3130148256441971
548,2/10/2015,0.3614894409711709
549,2/9/2015,0.5404299947034057
550,2/6/2015,0.4738368810983273
551,2/5/2015,0.49395733702971123
552,2/4/2015,0.47599495836964845
553,2/3/2015,0.45824905688661954
554,2/2/2015,0.3610822366223846
555,1/30/2015,0.7085676981156485
556,1/29/2015,0.5108401180691752
557,1/28/2015,0.7017286306247748
558,1/27/2015,0.45655733380118646
559,1/26/2015,0.829540828611113
560,1/23/2015,0.7642336263367547
561,1/22/2015,0.5468817202338716
562,1/21/2015,0.2883668168624335
563,1/20/2015,0.4943184770712333
564,1/16/2015,0.4704159945573059
565,1/15/2015,0.5794709443877655
566,1/14/2015,0.5026997701900314
567,1/13/2015,0.7067128947714352
568,1/12/2015,0.46635349987453945
569,1/9/2015,0.1495410214127225
570,1/8/2015,0.4710597127739983
571,1/7/2015,0.5555659905947953
572,1/6/2015,0.04807456780495712
573,1/5/2015,0.5000050316778368
574,1/2/2015,0.2330173728928395
575,12/31/2014,1.0168532482336
576,12/30/2014,0.9952646473144241
577,12/29/2014,0.7126730457874516
578,12/26/2014,0.8248776216377165
579,12/24/2014,1.0754606257044663
580,12/23/2014,0.8050950062203223
581,12/22/2014,0.5036558087154153
582,12/19/2014,0.8590730808407079
583,12/18/2014,0.8553364286536228
584,12/17/2014,0.8378581600451316
585,12/16/2014,0.49302009379264544
586,12/15/2014,0.5556181644445124
587,12/12/2014,0.7045569346006431
588,12/11/2014,0.3926525196268563
589,12/10/2014,0.8643564296761934
590,12/9/2014,0.4930910033509985
591,12/8/2014,0.5496337049189111
592,12/5/2014,0.9478773142572835
593,12/4/2014,0.8435616988820153
594,12/3/2014,0.45834706332675945
595,12/2/2014,0.40636852689088865
596,12/1/2014,0.23291951693237897
597,11/28/2014,0.35583459478364193
598,11/26/2014,0.8187446545897744
599,11/25/2014,0.5405979755051031
600,11/24/2014,0.8236611157254029
601,11/21/2014,0.7819689232145726
602,11/20/2014,0.9771267160574998
603,11/19/2014,0.2137381816416044
604,11/18/2014,0.3301016311321034
605,11/17/2014,1.0398708634693414
606,11/14/2014,0.43152224962698754
607,11/13/2014,0.3529076058884298
608,11/12/2014,0.5056283536921451
609,11/11/2014,0.32583372608909583
610,11/10/2014,0.5814175152968398
611,11/7/2014,0.8071648987420824
612,11/6/2014,0.6636129109906579
613,11/5/2014,0.700196802979047
614,11/4/2014,0.8130788018605374
615,11/3/2014,0.6998906315382254
616,10/31/2014,0.5279253845556933
617,10/30/2014,0.5717646118977666
618,10/29/2014,0.9976205999056467
619,10/28/2014,0.6955042836767629
620,10/27/2014,0.7140369682341183
621,10/24/2014,0.7084818457311794
622,10/23/2014,0.4447577108148534
623,10/22/2014,0.629727800525229
624,10/21/2014,0.655330998893814
625,10/20/2014,0.5811128556330296
626,10/17/2014,0.5785352321470737
627,10/16/2014,0.18245292231686058
628,10/15/2014,0.7484642069536761
629,10/14/2014,0.4833347035298417
630,10/13/2014,0.4975331821255845
631,10/10/2014,0.5357880065462174
632,10/9/2014,0.7098091063602593
633,10/8/2014,0.8104579237329838
634,10/7/2014,0.9734822714920348
635,10/6/2014,0.8699471412572116
636,10/3/2014,0.9197810806108002
637,10/2/2014,0.4642611566244482
638,10/1/2014,0.6408892782405726
639,9/30/2014,0.2241846797211858
640,9/29/2014,0.5639505302204567
641,9/26/2014,0.4118444736395673
642,9/25/2014,0.9678073829690677
643,9/24/2014,0.6291557943546706
644,9/23/2014,0.7530270160528881
645,9/22/2014,0.6598185478500913
646,9/19/2014,0.8545673169339022
647,9/18/2014,0.9202410263892232
648,9/17/2014,0.2124362283641214
649,9/16/2014,0.401969895973716
650,9/15/2014,0.7981129828416618
651,9/12/2014,-0.04322463258829788
652,9/11/2014,0.926692060278266
653,9/10/2014,0.588266801370362
654,9/9/2014,0.8116490972434788
655,9/8/2014,0.751447120802583
656,9/5/2014,0.5203474073549844
657,9/4/2014,1.2284569943535038
658,9/3/2014,0.33964338055484633
659,9/2/2014,0.02673711681777523
660,8/29/2014,0.30027236717513633
661,8/28/2014,0.7399194864296766
662,8/27/2014,0.4551555068308315
663,8/26/2014,0.6964938095901385
664,8/25/2014,0.7248065729156499
665,8/22/2014,0.746271105747291
666,8/21/2014,0.9914043066604251
667,8/20/2014,0.43198904645940456
668,8/19/2014,0.6211730719312292
669,8/18/2014,0.16017639856282562
670,8/15/2014,1.01480412814149
671,8/14/2014,1.1190480549429616
672,8/13/2014,0.051425106730304246
673,8/12/2014,0.35449769510061485
674,8/11/2014,0.4706649623638987
675,8/8/2014,0.20976136005254803
676,8/7/2014,0.5795136304238112
677,8/6/2014,0.8279260286730681
678,8/5/2014,0.5067894775270734
679,8/4/2014,0.8651737232322968
680,8/1/2014,0.032867911009280715
681,7/31/2014,0.24672531529004707
682,7/30/2014,0.22743321261520544
683,7/29/2014,0.5613838681308585
684,7/28/2014,0.5847952907602942
685,7/25/2014,0.5708678170612789
686,7/24/2014,0.5977724838729452
687,7/23/2014,0.789289908885993
688,7/22/2014,0.3186209570111555
689,7/21/2014,1.045131345931133
690,7/18/2014,0.6434288726856332
691,7/17/2014,0.0414969077760065
692,7/16/2014,0.7346820994787571
693,7/15/2014,0.6838311071607652
694,7/14/2014,0.7420114867689421
695,7/11/2014,0.49758307848838706
696,7/10/2014,-0.0637694382196463
697,7/9/2014,-0.3744162445181916
698,7/8/2014,0.27715126185610595
699,7/7/2014,1.0584337012639788
700,7/3/2014,0.6887928960185464
701,7/2/2014,0.15876660589145772
702,7/1/2014,0.2260849202547653
703,6/30/2014,0.2545959967274358
704,6/27/2014,0.3223535347679017
705,6/26/2014,0.37217065386311576
706,6/25/2014,-0.01654663957525152
707,6/24/2014,0.5071998989199473
708,6/23/2014,0.24951510237503927
709,6/20/2014,1.143329450813247
710,6/19/2014,0.6496105538547168
711,6/18/2014,0.21524930785123977
712,6/17/2014,0.7545232681617883
713,6/16/2014,0.9906968620867769
714,6/13/2014,0.4590252728252527
715,6/12/2014,0.22148793485881796
716,6/11/2014,0.24215265057357468
717,6/10/2014,0.6632370928357978
718,6/9/2014,0.759894072902562
719,6/6/2014,0.8659910892392864
720,6/5/2014,0.3118217631686896
721,6/4/2014,0.170811531994485
722,6/3/2014,0.7507582201064544
723,6/2/2014,0.5286559521357048
724,5/30/2014,0.5995906382160711
725,5/29/2014,0.7197923386503451
726,5/28/2014,0.5880954675680359
727,5/27/2014,0.3290894556956558
728,5/23/2014,0.5731395362442752
729,5/22/2014,1.2837678481250139
730,5/21/2014,0.1296585099498535
731,5/20/2014,0.3459623924043764
732,5/19/2014,0.5771925066093787
733,5/16/2014,0.2558224637176935
734,5/15/2014,-0.05009756264785844
735,5/14/2014,0.9449049221268534
736,5/13/2014,0.9520092359672042
737,5/12/2014,1.0914583503869866
738,5/9/2014,0.7970444665392439
739,5/8/2014,0.7367258505762639
740,5/7/2014,0.20079634709855027
741,5/6/2014,0.822170582200326
742,5/5/2014,0.8541538819256339
743,5/2/2014,0.5580947348365733
744,5/1/2014,0.6171890500749895
745,4/30/2014,0.4382417575529007
746,4/29/2014,0.38829928617083226
747,4/28/2014,0.21410831883878256
748,4/25/2014,0.24468000168203183
749,4/24/2014,0.8454115172755
750,4/23/2014,0.7523641248542872
751,4/22/2014,0.8723625638487142
752,4/21/2014,0.3098901216279622
753,4/17/2014,0.6903928970462829
754,4/16/2014,0.6888757053994098
755,4/15/2014,0.7417673931837987
756,4/14/2014,0.6217624286701567
757,4/11/2014,0.40456125280172206
758,4/10/2014,0.30028367741550405
759,4/9/2014,0.7728839471343453
760,4/8/2014,0.2727365624664229
761,4/7/2014,0.6436629151307198
762,4/4/2014,0.2963779189245486
763,4/3/2014,1.300922897260208
764,4/2/2014,0.474081261880503
765,4/1/2014,0.4350672107633304
766,3/31/2014,0.49966220903998654
767,3/28/2014,0.1540347498048036
768,3/27/2014,1.0384520213497457
769,3/26/2014,0.06869374462180546
770,3/25/2014,0.13954488062442605
771,3/24/2014,0.7986976360918001
772,3/21/2014,0.581399654773357
773,3/20/2014,1.0416629108055238
774,3/19/2014,0.4770716038457048
775,3/18/2014,0.269738690937467
776,3/17/2014,0.5050191523250399
777,3/14/2014,0.6822317867561623
778,3/13/2014,0.14595135908713858
779,3/12/2014,0.31256236091441564
