"","Date","Sentiment","log_BOFA","log_AIG","log_HSBC","log_MarMclC","log_GS","log_S&P","log_Int","log_Nikkei","log_Dow","log_Eur","log_GOld","log_LIBOR","log_treasury","log_UNRATE","log_UMSCENT","log_PPIACO","log_DCOILWTICO"
"18","3/2/2017",0.129094102618693,-0.0106446895114138,-0.011359263808342,-0.00171547646530268,-0.00699028355873565,-0.00655066750281819,-0.00587711694571169,0.010500904247054,0.00879210068640646,-0.0053458831961688,-0.000803210413245381,-0.00220941299429889,0.023700333977333,0.0121213605323449,0,0,0,-0.0223588459330721
"19","3/1/2017",0.166701539201539,0.0357287372042938,0.0110463794210514,0.0133105491577235,0.0157972510537503,0.0185719696020392,0.0135812109313251,0.0435663170232216,0.0142578784652887,0.0144684865982345,-0.0106890144819278,-0.0046838493124266,0.0270984726704108,0.0414997309067529,0,0,0,-0.00333890126551495
"20","2/28/2017",0.0611764179901435,0.00446706452670709,-0.00125081077544387,-0.00148777612367379,0.000136118604130431,-0.00249629311898314,-0.00257325775248507,-0.00465412306146917,0.000602699285700226,-0.00121005603252655,0.00597545413999612,-0.00346869554176887,0.00565680673026145,0,0,0,0,-0.000740466527723527
"21","2/27/2017",0.104742922400181,0.0139346611904019,0.00579801020298021,-0.00765145048041971,-0.00054429494777164,0.00797296560723648,0.00100901703730738,0.0221946797264095,-0.00917243883597685,0.000752759584148777,-0.00163070302223289,0.000716674660393046,0.00495847661294366,0.0214140945038164,0,0,0,0.000925668861802453
"22","2/24/2017",0.0942339723768295,-0.014341594673088,-0.00611040579314448,-0.00856908190139993,-0.000408009803688714,-0.0154052701803593,0.001492250106371,-0.0301829500801166,-0.0045490638531156,0.000549550263446719,0.00870321075415248,0.0144424221721424,0.00286101202922362,-0.0298529631496811,0,0,0,-0.00903481761106129
"23","2/23/2017",0.163652969605351,-0.00850728915305865,0.00297215451946276,-0.00389294895540848,0.00832941018554045,-0.00214743484640234,0.000418899295217656,-0.0133113446382395,-0.000433956724304352,0.00166982998738519,-0.0222384091987422,-0.000121219467994926,-0.00142511434661471,-0.0166670524852117,-0.0434851119397388,0.00621120009264065,0.00104602519997954,0.0160980440018106
"24","2/22/2017",0.108574319691341,0.000403485570363404,0.00660174738961583,0.0159102116132637,0,-0.000119161077956065,-0.00108278637816817,-0.00288838657586932,-8.10246123243985e-05,0.00157036205486527,-0.00477164980345712,0.00713651556931971,0,-0.00412371718386217,0,0,0,-0.00761873052502349
"25","2/21/2017",0.123980769797096,0.00810380358269525,0.0181417953873693,-0.0590672030145232,-0.00451471032570083,0.00925781635495149,0.00770699930009489,-0.00943209781217136,0.00760414308585844,0.0059585388502672,0.01139292334455,-0.0102830751060266,0,0.00412371718386217,0,0,0,0.0113563540127908
"26","2/16/2017",0.100669440141917,0,0.0230679919903309,0.00045353918126656,0.00863675895912053,-0.00440014980189662,-0.000864491475070395,-0.0210023874880836,-0.00585299092456815,0.000383693310507027,0.00259056040229488,0.00375280387173405,-0.00143589768260891,-0.0123204843880407,0,0,0,0.00563275991737111
"27","2/15/2017",0.121112932041503,0.0213824029536736,-0.094637686980902,0.0132422372217631,0.00954555597227014,0.00431995677621178,0.00497988871920896,0.0128722614048334,-0.00466418177890127,0.00522661543986125,-0.00803354045442362,0.00942368564566376,0.0107421272790585,-0.0241947285870567,0,0,0,-0.00188111417396986
"28","2/14/2017",0.179054776792872,0.0278146742863941,0.0112757824680125,0.00530014060966177,0.0064147364845093,0.0128700956751668,0.00399932714219808,0.0146821560745504,0.0102904546389837,0.00450918322754745,0.00165012534712972,-0.00366629056593748,0.00287896867290666,0.0160646025038066,0,0,0,0.00470943697952508
"29","2/13/2017",0.119044011544012,0.0137696000391458,0.00804556385606325,0.00718839587484332,0.00561170577379588,0.0145199907904132,0.00523213343559359,0.0103242709326011,-0.01137896279484,0.00701997239788099,0.00272380333288602,0.000203330555183179,0,0.0163268932874286,0,0,0,-0.0164797737077196
"30","2/10/2017",0.169859188430617,-0.00173166968459437,0.00442985763027881,-0.00209231142621791,0.00705919100697194,0.00483201700611513,0.00355970705167064,0.00582849276985575,0.00413103912029023,0.0047954843201321,-0.00288468899361582,0.00297334394156579,-0.00144052039367293,0.00826450984989346,0,0,0,0.0159134688318017
"31","2/9/2017",0.0995736274307703,0.0196556004506783,0.00629652519290858,0.0112098371150342,0.00241148038543848,0.0159409473431014,0.00573606360024215,0.0185424613049462,0.0246187217657212,0.00586977161452573,-0.00900764074805238,-0.0129687734561168,0.000713512001055627,0.0041580101486639,0,0,0,0.0117693082132742
"32","2/8/2017",0.0920051267612243,-0.0100943995345548,0.000462381085548635,-0.00585413509278476,0.00913129167745197,-0.00791876032680427,0.000693082257595456,-0.0160340987857402,-0.00527122305203598,-0.00179098577290837,0.011387136281396,0.00496499294303288,-0.00143947425697577,0.0253178079842898,0,0,0,0.00344300263607433
"33","2/7/2017",0.117613620678838,-0.00956120091612345,-0.000308282973247032,0.00163576962703882,-0.00200468788407981,-0.00150125350742059,0.00022680323213109,-0.00999591829922208,0.00510678584897128,0.00188672624224395,-0.00644161726647674,0.00372983485997302,-0.00143740514891061,-0.0253178079842898,0,0,0,-0.0155896693443927
"34","2/6/2017",0.127210654683481,-0.0073260229916392,-0.000616157158979114,-0.000467618720019214,-0.0086875543570839,-0.00403385985653149,-0.00211759739091466,-0.0318134496371486,-0.00348039451204762,-0.000949111652275292,0.000523120896700036,0.00746074357809512,-0.0032298517800613,-0.00829880281469519,0,0,0,-0.0149787485016137
"35","2/3/2017",0.156437790604457,0.0247785407692356,0.012707435626429,0.00750824291730723,0.0138503522851519,0.044729081077973,0.0072384967582515,0.00846608564015749,0.0030881068857127,0.00933779171515425,-0.000834444462629591,0.00722825439641817,-0.000361094636510018,-0.0285151703080213,0,0,0,0.00484352660757059
"36","2/2/2017",0.0864865084789897,-0.00745452321599638,-0.00233653681701984,-0.00750824291730723,0.0312525281419207,-0.00112776015931537,0.000570146914003367,-0.00161812333041034,0.000191322978537301,-0.000303163356926817,-0.00368016777001934,-0.00902718370120859,-0.00143020066511568,0.00402415029972558,0,0,0,-0.00651468102119335
"37","2/1/2017",0.110661161883384,0.0109818687259926,0.000155523267447499,0.00421646142370102,-0.00900829829596006,0.00586966790064736,0.00029831914579237,0.0093401694243207,-0.0122693962130498,0.00135075307762911,0.00141616622338603,0.0115446733203619,-0.00427836995571729,0,0,0,0,0.0215667055587754
"38","1/31/2017",0.133986759125648,-0.0135997296379431,-0.0097561430556885,0.002350135243395,-0.00469346554335459,-0.0197752049194033,-0.000890301539602234,-0.0129714019800541,0.00559005704625015,-0.00537420281596646,-0.000316551580199942,0.00929930314827931,0.000718206566551721,0.0121705356202551,0,0,0,0.00227747299048842
"39","1/30/2017",0.110492117220841,-0.0177072186844405,-0.00491929268179891,-0.0107653541656574,-0.00743501888748455,-0.0129554892025716,-0.00602767346976485,0.000805801816365692,-0.017053688725678,-0.00612250583534646,0.000753859039944516,0.00749380770212316,-0.000718206566551721,-0.0161946859199806,0,0,0,-0.0103960864491861
"40","1/27/2017",0.140158564296495,-0.00341881143833689,-0.0123448508859889,-0.000698141783646911,0.00145347529894391,-0.0110382645460518,-0.000866839823257415,-0.0108239180610104,-0.00507520636193526,-0.000354816030206706,0.00191736085032979,0.00475980764270911,0.00214332091316644,0,0,0,0,-0.00112760771203746
"41","1/26/2017",0.140436437887894,0.00299080416452302,0.00455435529587955,0.00372874837518866,0.0013098867380501,0.00977296236720093,-0.000735654697207266,-0.00596304688824656,0.00334500489509004,0.00161318719976222,0.0112182295347658,-0.00618753947169726,0.00285633605587987,-0.0080000426670761,0,0,0,0.0208775850215552
"42","1/25/2017",0.112971041055718,0.0181352259582543,0.0033531665593447,0.0171911317248257,0.00628244082007345,0.015161809223895,0.0079940528720055,0.0208257426524477,0.0179355619475157,0.00779363990618087,-0.00212503591161273,-0.00997899765375365,0,-0.00793654959573631,-0.0210534091978323,-0.0225882293739632,0.00261986002612602,-0.00459243057421022
"43","1/24/2017",0.125446518070564,0.0171395613704997,0.000152725301345136,0.00523929502199083,0.0098683576438594,0.00433149627506069,0.00654314044722248,0.0279049702521412,0.0142428767284528,0.00568392630884773,5.79511228195884e-05,-0.00810994183470104,0.00358839707646236,0.0240011520995429,0,0,0,-0.00741800833801065
"44","1/23/2017",-0.00238518537913699,-0.00353983173255656,-0.0159058663078042,0.00334846840190339,-0.00133127428345858,0.00202207693946921,-0.00269374990080795,-0.0262848807928878,-0.0054693210247958,-0.00138291192827467,0.00139183540210297,-0.000370820547707318,0.00287483039672637,0.0245914031373221,0,0,0,0.0083730270334601
"45","1/20/2017",0.133521279817576,0.00487042233670998,0.00376421787577641,0.00167852205818564,0.00797407645863668,0.0034080078703127,0.00336058441962539,0.0032480743131641,-0.0129840238439911,0.00479527957492465,0.00136318921756029,0.0121434652201478,-0.00539321918489205,-0.028631812674327,0,0,0,0.0181262193799783
"46","1/19/2017",0.014979316979317,-0.00442861139925377,0.000754586338593377,-0.00574305599650149,-0.0106180192584526,-0.0123685884867006,-0.00361583798947684,0.0288798948903829,0.0034367940021216,-0.00365835390462088,-0.000379189822684367,-0.00353805859302625,-0.0014307168268291,0.00404040953700491,0,0,0,0.00526779093485885
"47","1/18/2017",0.0794961132057907,0.0259638386360566,0.00272110739654696,0.0175717687485824,0.0078050388598756,-0.00616989029891979,0.00176220046948217,0.0250066007660635,0.00937045044312868,-0.00111269256578161,-0.00264421175842777,-0.00757500983322501,-0.000360578474796591,0.0204506104712908,0,0,0,-0.0256845247730269
"48","1/17/2017",0.162488439590712,-0.0426163612258055,-0.00438035851397522,0.000485791892747667,-0.00132974526577989,-0.0356674657098939,-0.00297191445566636,-0.0212322201057742,0.00428769394175532,-0.00296939166876697,0.00659605956297327,-0.00411523214510634,0.00935257219856761,0.0378992725909859,0,0,0,0.00171739380060698
"49","1/13/2017",0.106251601083062,-0.00260413905826873,-0.00900229313332446,-0.00460548519925341,0.00429090606529847,-0.0059584357275968,-0.000298980655169423,0.0042105325363434,-0.024869520345991,-0.00344120887728216,0.0142639630217545,0.017524321117059,0.00144364917091805,-0.0296004697762907,0,0,0,0.00325203538637719
"50","1/11/2017",0.140579503239078,0.00565091914767812,-0.00372717911158116,0.0146165447956639,-0.00103741520599598,0.0130650692170917,0.00282564238266225,-0.00379027617378069,0.00794237506531026,0.00496109908653608,-0.00775387622248047,-0.00857267006193663,0.0014457363073026,0.0168071183163813,0,0,0,0.0266009277633041
"51","1/10/2017",0.146030681947948,0.0171471412879503,0.0122774390065947,0.00221104981422915,-0.00428646644423658,-0.0013183053515613,0,0.00126182982042222,-0.0119468677225321,-0.00160288044792267,0.0116847356832785,0.0159555636160702,0,-0.00843886864586474,0,0,0,-0.0219917396532185
"52","1/9/2017",0.0937738851650142,-0.00574845986310679,-0.00645696944065577,-0.0119791623342906,-0.0128958028329054,-0.00824127774407124,-0.00355490541719927,-0.0175223506922026,0.00327059160560594,-0.00383526964715486,0.000490881955874656,0.003669728888962,0.00289775822459615,0,0,0,0,-0.0383318900446219
"53","1/6/2017",0.139396103896104,0,0.0182770634082869,-0.000242947076348976,0.00540189869012142,0.0147260567876399,0.00351078897471435,0.0208950351708417,-0.00788999547676816,0.00323666713131132,0.00368146822139792,0.0060187525395996,0.00218539276812169,0,0,0,0,0.00389791676827178
"54","1/5/2017",0.0549295815295815,-0.0118344794999032,-0.00562444298949938,-0.00291119289048547,0.000292783920722073,-0.00747241621625783,-0.000770967602481853,-0.0348583010522056,-0.00340522903763407,-0.00215208620096341,0.0137643745597007,-0.00161420535454138,0,-0.0166670524852117,0,0,0,0.00953011043580032
"55","1/4/2017",0.101795475766064,0.0184701519746531,0.0129683559210996,0.00949257405147241,0.00616921057469355,0.0064369847052248,0.00570596382591226,0.000815993517329194,-0.00375667027421045,0.00303337473658871,0.013288678650472,0.00421089072055736,-0.00291715111145835,0.0208775850215551,0,0,0,0.017042639344087
"56","1/3/2017",0.128183722142056,0.0192701776891862,-0.00291336301267808,0.0175161570437652,0.00413416254852539,0.00881470021109898,0.00845076675362755,0.0016339872916552,0.0247912076165591,0.00601147405141056,0.01560441900331,0.00611387355172877,0,-0.0372713947972315,0,0,0,-0.0262007259660728
"57","12/30/2016",0.0953715072805982,0.00453515000780103,-0.00290502273872484,0.0102564880588649,-0.00236448164324621,0.00531795702977433,-0.00464783485688791,-0.0125941132422419,-0.00160856722002301,-0.00288915074579776,0.0123998767367794,0.0149059812010659,-0.0100982734682564,0.00407332538763572,0,0,0,-0.000929800159966465
"58","12/29/2016",0.0814815543603422,-0.0273498199251283,-0.018154758079695,-0.00251125714875045,-0.00662005770264784,-0.0140912228713166,-0.00868498842007881,-0.0341302968747117,-0.0133818835124071,-0.00630005011812074,-0.00769469647180188,-0.00905650215651921,0.00214886814080623,0,0,0,0,0.0183835602987523
"59","12/27/2016",0.0923587992602077,0.000442352883448738,0.00435720199202549,0,-0.00468110443206005,0.00244543307461331,0.00224584901479652,0.00783396094195155,0.000330926263004017,0.000563131103657355,0.00714097650400625,0.0106683868854844,0.000725962255920143,-0.0161946859199806,0,0,0,0.015453899084005
"60","12/23/2016",0.195811103311103,0.00265841239519427,0.0027141168953051,-0.0117193888461902,0.00160655639675245,0.00353367081899236,0.00125093247982733,-0.00392465181936419,-0.00159844675499343,0.000749243786062337,-0.0104136350075024,0.00616651491566422,0.00144052039367293,-0.0080000426670761,0,0,0,0.000576978571637188
"61","12/22/2016",0.142849993440903,0.00266554301292743,-0.00466970181409465,-0.0135419991076895,-0.00393896835286078,0.00438234929381043,-0.000694184387064034,0.00431796549208452,0.00185837192804428,0.00179992826489261,0.00132945785915162,0.00770674297742957,0.011612620782758,-0.0158106060266422,0,0,0,-0.00288156956667063
"62","12/19/2016",0.0818711720378387,-0.0079752751151867,0.0036133507202365,-0.0114287129300514,0.00320841558009377,0.000711401267187384,0.00197317274314912,-0.0214057599133491,-0.000492400265150295,0.00199617043535838,0.00373850664967001,0.000397957158532414,0.00659102582441906,0,0.0210534091978323,0.00305033281762324,0.0121405555569947,0.00384394092378715
"63","12/16/2016",0.108076526647955,-0.0218253728317337,0.00166050336789336,-0.000725065037058492,-0.00145960946125268,-0.017016416914867,-0.00175215677888918,0.0065675337470853,0.00658626967286402,-0.000444888548688738,0.00401070939689241,-0.00339963682027467,0.00146911899152785,0,0,0,0,0.0200337342997505
"64","12/15/2016",0.132176242373611,0.0213841467098668,0.00272315031879433,-0.00289501436277995,0.000291701417889811,0.012714260348873,0.00387570768806267,0.021548336206203,0.00104754967438581,0.00301230027865351,-0.0069145298598059,0.00145557223061576,0.007978765731805,-0.00781253973679374,0,0,0,-0.00215876837835793
"65","12/14/2016",0.182970912832024,0.00265019294548319,-0.00453439198173644,-0.01316287921586,-0.0113159276849402,0.0057682388202478,-0.0081502957242936,0.0175793580176592,0.000160494476519446,-0.00597837849864291,0.00508558069779497,-0.00427247550172893,0.00669794868412771,0.011741817876683,0,0,0,-0.0380815245698356
"66","12/13/2016",0.0948992194674013,0,0.0104601015129333,0.0153333786483985,-0.00201757059946761,0.00580176794195975,0.00651848330422755,0.000806451656610419,0.00497274116286484,0.00578133416546756,-0.00768920590064326,0.00242029645749753,0.00674311388489007,-0.0233473639969911,0,0,0,0.00472903557952975
"67","12/12/2016",0.0682139692666009,-0.0210073223400835,-0.00319510814323554,-0.0290289508890913,-0.000143987687949654,-0.0195405477647119,-0.00113808213151945,0.00606920738178007,0.00831744476799834,0.00200135583758154,0.00325805934622991,0.00211705631930936,0.00376893384145072,0,0,0,0,0.0235982173476468
"68","12/9/2016",0.166995708969393,0.00608166259357157,0.000151944371764579,0.00234792796118199,0.00201727982186384,0.00165532342970653,0.0059214185824441,0.0317486983145804,0.0122293468049328,0.00721532572647376,0.00322250362066434,-0.0248552081762057,0.0401023600092021,0.0233473639969911,0,0,0,0.0130925172562408
"69","12/8/2016",0.0808362583362583,0.0166963798749147,0.0137680265829436,-0.00982459377900202,-0.00144132097536698,0.0246967552065556,0.00215701468264218,0.0168994304878065,0.0144267487828298,0.0033291162785094,-0.00545371220798252,0.00310572651827723,0.00480453314780954,0.0239055208535546,0,0,0,0.0196649499134058
"70","12/7/2016",0.106924181737266,0.0183327266641027,0.0111525561720258,0.0316886390925735,0.00940606757726936,0.017904243942878,0.0130773591099809,-0.0206627633843164,0.00738802209463074,0.015352317280561,-0.00317882972241712,0.00255218047043648,0.0131132072598124,-0.00402415029972558,0,0,0,-0.0218262632608868
"71","12/6/2016",0.143960953744418,0.0145456856346953,0.0046837376641804,0.0432074671227829,0.00130932917519111,0.0123063833521817,0.0034050842286355,0.00376333289650987,0.0046702743022049,0.00184772081044393,0.010809813603025,-0.0124824071540637,0.0214160885197746,0.00806455983673049,0,0,0,-0.0149997942349227
"72","12/5/2016",0.088938613938614,0.0283279088443069,0.00734552569385283,0.00427409778564014,0.00437705038549741,0.0229701950662946,0.00580442703350403,-0.0012560185867263,-0.00823358568450061,0.00238730494305273,0.00469110099747461,-0.00499222336920013,0.0239763250678936,0.028749413285986,0,0,0,0.000386772389273204
"73","12/2/2016",0.0970764790764791,-0.0126376829758934,-0.00563118945734953,0.0037863941402323,-0.00742958211122158,-0.0145339291182554,0.000396927698722571,-0.0211144254674037,-0.0047125667540282,-0.00112140014742579,0.0183612617350493,0.00298380443029345,0.0147492165853859,0.0253178079842898,0,0,0,0.0120647503500453
"74","12/1/2016",0.103878793263122,0.0178324181555229,0.0122411881020801,0,-0.00593296630098372,0.0329237278950236,-0.00352172320857225,0.0303620743890637,0.0111152572984761,0.00356772925169935,-0.00639676136425837,8.53825137125952e-05,0.00810404570351853,-0.0211424365738093,0,0,0,0.0332401983066797
"75","11/30/2016",0.0923755966255966,0.0437955625585413,0.000789883318429219,0.00583385419095661,0.00477249766216481,0.0349886924120675,-0.00265693032078662,0.0282674067220684,7.87321889319514e-05,0.000103567038660657,-0.00224399875139358,0.00535092563318784,-0.00468932233890335,0,0,0,0,0.0870665752895361
"76","11/29/2016",0.106162936765615,-0.000492644924570573,-0.00047401762125876,0.00458951491646609,0.00101529609633744,0.00972836850646619,0.00133440216881286,-0.00778887537852757,-0.00271938120886972,0.00124016394968329,-0.0143189882794443,-0.00577776531868501,0.00811641513710359,-0.00417537141048052,0,0,0,-0.00813638353352664
"77","11/28/2016",0.103075694147123,-0.0272126354203546,-0.0176912707746695,-0.0177309801393322,-0.0124026998964117,-0.00488464518989318,-0.00526838927520501,-0.0221662954572603,-0.00132451411769097,-0.00283608983990291,-0.0105620881864663,0.00247821012151928,0.0189988308607119,-0.0206192872027359,0,0,0,-0.0229496974183223
"78","11/25/2016",0.101836170586171,0.0144860680000538,0.00170847842213639,-0.00200647554167821,0.00445303625360971,-0.0043899749295333,0.00390674563407778,0.00634385718148489,0.00260444220222134,0.00360718907012725,-0.00782139095416667,-0.0158312412336779,0.01721590482731,0.0331980694095958,0,0,0,0
"79","11/23/2016",0.110325857615774,0.0127265674203008,0.00514303456955378,0.00452036093845409,0.000864143545833862,0.00566813106405917,0.000807698475974838,0.0153914966616941,0.00934186303966555,0.00311284130958356,-0.00192394789742778,8.422116482798e-05,0.0112062701761256,0.029980832211936,0,0,0,-0.0284859433858977
"80","11/22/2016",0.137298939859424,-0.00147677737963692,0.00125080467782634,0.00656564526233039,0.00274154461339648,0.000142114539617211,0.0021630907556931,-0.00772536030974214,0.00313877036074217,0.00353758673142757,0.00135903299300111,-0.00151489677178596,0.0181788976145607,-0.00865806274311465,0,0,0,0.0123497121644021
"81","11/21/2016",0.082682555367338,0.016365350941657,0.000156431011468783,0.0114665708597195,-0.000289009229644144,0.0034643745157501,0.00743370239190799,0.00171159648118135,0.00768488349180885,0.00469323551380008,-0.00417177406376901,0.0013464615347365,-0.000462236904639535,-0.0170944333593001,0,0,0,0.0384291141662869
"82","11/18/2016",0.0791238919810349,0.0125787828440562,-0.00296850131011261,-0.00102461915706575,0.0223482167894939,0.019635359600211,0.00227581802471821,0.0491542561388009,0.00587220958902002,-1.11797544484205e-05,0.0123322646546544,-0.0214524523765292,0.0231918165570798,0,0,0,0,0.00284931699619895
"83","11/16/2016",0.0703935705063525,-0.02054694490251,-0.00777005100895689,-0.0225297393214832,-0.000443126553563822,-0.023620731576516,-0.00158351690247738,-0.00672497490767376,0.0109237549226524,-0.0029064944721231,0.00293301952213376,-0.00353793358996857,0.0132290106652859,0.0214140945038164,0.0215062052209638,0.0458413593482412,0.0106781580555637,-0.00656313885077697
"84","11/15/2016",0.119513924026911,0.00397614459939888,0.00232470615038149,0.00779002155353714,0.00177335704811554,0.00956312459192787,0.00745295529499312,0.00717491867229525,-0.000252894890703459,0.00287740776829182,0.0126394789342665,0.00213771921079697,0.0285436044705234,-0.00862074304390692,0,0,0,0.057671615975869
"85","11/14/2016",0.0595565493207003,0.0542332110820434,0.0176884548480212,0.0103969373324819,-0.00251124177384554,0.0253692415227986,-0.000115509457192964,0.0484076990647102,0.0169962496423448,0.00111512871190556,0.0112572548619241,0.00731091007529994,0.0031399415450134,-0.00428266179200087,0,0,0,-0.00230733835637009
"86","11/11/2016",0.172066038536627,0.0137641268004196,0.00173872422225152,0.00229679113113779,-0.000295090859204095,0.0151679366653568,-0.00139892821094012,0.0214856677554914,0.00174941472674561,0.00211280006713999,-0.0110278951567579,-0.0212468515042676,0.00748376402433015,0.0215991118034617,0,0,0,-0.0279531891941271
"87","11/10/2016",0.158979581529581,0.0430232983596683,0.0367368452524648,0.0113053384166077,0.0132137543393149,0.0418866338915738,0.0019488453914871,0.106863145542361,0.0650831602412598,0.011668880303251,-0.0041999026690025,0.00512675574634525,0.0129353076516115,0.0310446216819601,0,0,0,-0.0129148978337992
"88","11/9/2016",0.14753367003367,0.0554903195979595,0.0237493454256814,0.00830310416538982,0.0231321218589891,0.0572042546709524,0.011016119798124,0.018428705822917,-0.0550564185286593,0.0139185514258156,-0.00497652291414319,-0.0026073509434319,0.00805674829805847,-0.00449438958783921,0,0,0,0.00532388125275007
"89","11/8/2016",0.0694992129083038,-0.000588076591231612,0.00370436071793101,-0.00286199737665438,0.00444548087480268,0.00242158725872965,0.00376487836711892,0.0249251341509548,-0.000339465448245591,0.00399759718692394,0.0116595344048633,0.0051397216959268,0.014741561809441,0,0,0,0,0.00178094437099485
